chemial1	chemial2	score
24642	177	0.1026375
188979	140765	0.752517667
7803	69421	0.863643842
12665	31265	0.939274897
53915061	10253	0.412361534
65065	979	0.161965237
100532	7500	0.38420935
24874	668	0.252745606
60983	62434	0.038307945
7937	5488822	0.753080617
187	11508	0.95744699
105143	19602	0.146482477
8085	6166	0.77588286
887	504	0.244509666
441	847	0.174745232
176907	328	0.683173989
69160	235009	0.421872975
123689	1030	0.742585052
122356	181511	0.910201482
807	79101	0.175039952
5281673	5281377	0.182616205
75318	122281	0.795551515
134	440946	0.232318651
170748	8299	0.123140908
263	79437	0.318799883
12266	760	0.288130238
888	356	0.56417128
65249	72924	0.562923497
5280443	100094	0.550416344
91611	7991	0.542072864
70639	12122	0.074831548
496	5280373	0.438896395
923	618	0.493806181
138	2080	0.812631241
185	67427	0.585675838
12508	4091	0.202502701
10964	150929	0.885342884
888	957	0.502285477
1031	70095	0.301612552
29109	126	0.409128862
8030	168381	0.039187594
7731	94216	0.330361368
69867	10257	0.463026041
17525	69114	0.959318757
439606	743	0.07487428
13357	522067	0.560268268
5002	168381	0.813869786
101122	5488822	0.272812403
6590	7420	0.690373789
348154	1183	0.838493195
5281647	5280445	0.821847167
5281807	6549	0.396710756
122312	650	0.222059562
7720	241	0.458526699
11970	24020	0.229619275
123689	6213	0.402267385
1145	7618	0.662369592
8209	342532	0.0769643
70630	12122	0.293242332
70694	31276	0.432055756
274	8030	0.977664541
11551966	151492	0.709581915
94216	12100	0.42375093
338	71629	0.792108979
783	31272	0.512789062
513197	329275	0.917406107
14896	10393	0.620305635
91498	5280443	0.626724594
12100	21100	0.045542904
10010	8030	0.04356818
68499	14124	0.807842006
70	5280804	0.310998775
3893	51	0.235313864
24642	3776	0.475025004
978	12367	0.01490916
12266	979	0.448635989
193530	117477	0.467779937
1148	189087	0.040139446
10253	916	0.960467385
460	916	0.321258199
356	439606	0.148215591
4911	5280666	0.550843652
24415	4414300	0.22246929
5281673	864	0.442241971
8221	650	0.466540327
100528	65154	0.097899219
122312	450268	0.986669057
416721	10253	0.42949235
11920	7983	0.295274627
10932	10349	0.424122539
11583	8063	0.440893067
522067	10932	0.516045389
271	6396	0.794313729
61138	8914	0.88183783
65131	11361	0.244605687
457	504	0.305049604
440993	417575	0.616269312
352038	8209	0.079406666
69114	1021	0.939923066
454	8164	0.794416554
15380	13185	0.74093839
235009	1032	0.845239074
13187	11197	0.147738808
867	6453952	0.898989672
20393	1188	0.658868242
11970	73917	0.543157779
2758	1175	0.248664427
12100	70694	0.620542587
75810	1102	0.35600572
916	222786	0.117628195
11622	515	0.182057771
70694	241	0.422616847
23284	1021	0.503316292
3081084	53915061	0.234355702
43	8034	0.218551637
650	999	0.673630152
7967	1030	0.704079081
151223	5255	0.457502038
69362	135	0.161296583
7407	14925	0.180275437
92865	413	0.882722088
65076	21100	0.034926113
72304	64960	0.054547203
7824	20393	0.289865309
11230	7997	0.043788759
16663321	100532	0.163635315
7826	546304	0.986407697
100528	280	0.510332209
7809	2879	0.695339921
8063	64945	0.122506818
79437	26049	0.095386812
763	12702257	0.660890075
7341	5280804	0.866385628
123886	7929	0.857287676
379	171161	0.847083959
92997	964	0.407393798
87076413	105068	0.831986934
670	439167	0.081393203
4911	16663321	0.802962603
5488822	530422	0.362584088
69217	428	0.824328515
11583	92918	0.059280321
43	329275	0.986868475
878	240	0.984232129
261	259325	0.172730719
151492	11509	0.756442885
6329	14925	0.531674532
5280443	11463	0.969319413
435949	836	0.471860479
3676	10542	0.017778859
1060	964	0.63497842
712	3032822	0.618297844
4657542	873	0.938416363
241	15103	0.166398005
94180	10634	0.884368355
10394	56842207	0.581593423
10964	144746	0.159278591
24020	8103	0.659248498
24874	123543	0.773919549
385	69421	0.48103023
169485	10111	0.934163204
454064	7409	0.309047218
10819	5280378	0.966595616
95433	134	0.731182291
4737557	151492	0.473497619
4678	5429	0.57353185
10634	8207	0.343615114
3845	115089	0.497674099
7172	92832	0.929201247
1148	1738	0.825606574
91611	7967	0.974922595
528708	92105	0.07228568
7731	6329	0.098589102
122312	65512	0.945504827
171161	66141	0.38470857
26840	138	0.056038116
21100	10542	0.521829195
51	88412	0.258767804
190	72304	0.796773042
16663321	107802	0.721929027
1125	7997	0.01345417
7500	8853	0.178745751
13204	439270	0.439202634
24020	12389	0.940235065
18189	597	0.000232418
888	3032822	0.274832726
19602	87076413	0.88810517
867	428	0.937804314
7803	339	0.138139451
27902	4678	0.252309194
193530	136487	0.573919636
91469	342532	0.639100161
107	1081	0.895336475
11230	11508	0.635396698
5280863	11039	0.837265052
5282160	100528	0.36475688
428	5280863	0.564465355
5058636	12180	0.747791024
417358	6560	0.156761201
91	12293	0.491045308
190	1014	0.545279352
305	61138	0.266539616
7755	189087	0.316660461
11920	168381	0.558043338
515	334517	0.812589175
65076	79041	0.587873049
649	70694	0.910220884
7967	370	0.482927878
173909	12293	0.698720848
6723	24642	0.893355128
125	12748	0.383142916
16900	10296	0.197830337
7824	83697	0.098835995
107738	454	0.160014713
13130	122166	0.483689969
8697	31246	0.966014022
11920	5002	0.467396112
47	115245	0.935913648
111299	500	0.053939753
3744	743	0.490015496
193530	7393	0.83716349
440949	17805101	0.818934483
185	90246	0.016089389
95433	69160	0.748153051
56842207	2733785	0.218043194
916	52925131	0.400944552
454	107802	0.503139227
23284	3014237	0.115795122
7393	7895	0.536707334
5280637	20534	0.574365139
3082042	668	0.927651788
7015703	1169	0.536821398
180	4091	0.71914189
261	10469	0.406810463
10257	985	0.679037373
9862	5317750	0.304849937
123694	12025	0.801253763
7175	7866	0.216401712
61030	8892	0.9686754
91528	9950514	0.64222459
20393	5246012	0.78457212
1563	241	0.122377528
3634442	47	0.324740936
10494	263475	0.257511947
9831622	4685	0.318942832
78821	1021	0.771504267
289	9950514	0.167507084
65072	558	0.25963207
5753	515	0.387932527
122281	61020	0.337907063
11902	6180	0.619300512
62385	8814	0.598803878
4060215	5281855	0.910631625
4414300	334517	0.610100621
15816	10932	0.422944741
69114	916	0.94908858
176907	283	0.043359719
119593	271	0.269800211
7824	5601	0.454950232
94216	9903	0.630520919
107802	37764	0.511218899
464	151492	0.518268788
887	10257	0.31475879
5280863	8908	0.943596507
1005	5281647	0.268925451
887	51	0.201324998
753	6329	0.016111733
11387	5281656	0.873872383
1110	480764	0.031995935
292427	62434	0.54419857
13187	11387	0.626729289
683	15103	0.892679327
1150	8617	0.879921952
413	1055	0.658423149
1175	10964	0.516717872
31246	37764	0.291131747
6325610	121948	0.165137714
3952518	4685	0.847189108
3469	188979	0.281536279
6989	339	0.500619433
5280373	160562	0.775074841
150929	12024	0.042876808
6549	11197	0.519338639
7937	7407	0.132523686
464	878	0.496458818
11902	14403	0.916131481
5143	8194	0.694695377
385	441447	0.996630127
3081084	14403	0.115144251
10964	6238	0.172520355
21863	356	0.075510596
750	4671	0.242754852
4657542	440993	0.849286423
5002	928	0.375744807
7847	1188	0.869896087
7463	70095	0.061526891
162976	7770	0.801883201
604	111	0.035650317
847	90246	0.150906032
68499	92258	0.611562915
13895	7341	0.885886046
8857	18218246	0.905127793
3469	4687	0.642536106
10296	790	0.020450108
3744	1055	0.665832066
65095	58	0.950099196
8003	10442	0.555237003
13849	98	0.932080698
418041	107	0.43824294
827	73212	0.275091762
1014	178	0.888767424
5317750	1145	0.006019166
31272	18189	0.37792093
785	5281672	0.865777932
92832	3440	0.736999568
151012	332	0.742518701
22556	115089	0.342633599
68499	597	0.614649868
13187	1081	0.917222898
7342	997	0.531614373
999	10634	0.584724705
785	14986	0.352367258
6453952	12024	0.158526919
5280804	64956	0.825293483
58	11124	0.27531206
975	11622	0.152090563
417360	348154	0.590270797
3848	700	0.091663775
402	11583	0.015258338
7809	1055	0.228910331
12348	15103	0.562930521
107971	515	0.196908472
173909	31229	0.235499029
774	6119	0.105382667
9856500	65373	0.554424745
602	10972	0.686526209
887	70095	0.750248341
92919	94216	0.565174458
92258	69217	0.163162706
5246012	6325610	0.732426196
18635	96373	0.991871463
5281607	359	0.147479177
2879	91	0.796034824
246164	312	0.340819406
530422	1066	0.02041981
289	767	0.195496599
122121	88454	0.77284929
20393	1102	0.496803221
147608	440776	0.457153799
5281647	8697	0.01518452
244	177	0.229869437
5280443	92105	0.842199374
92904	1662	0.551734483
5281673	12232	0.600348233
2094	10430	0.178573447
10349	1237	0.710034167
11160	73917	0.898195358
417360	5280343	0.698924271
597	760	0.640437351
6453952	12702257	0.552999129
65154	86	0.105160029
187808	5570	0.360126986
521300	150996	0.101440794
338	98207	0.870861546
1176	7991	0.373703896
7342	522556	0.64308463
836	7895	0.35751214
13130	62385	0.260919802
123694	100048	0.571040285
5488822	246728	0.346194562
119205	123543	0.455712811
80220	96384	0.764034846
7967	9813855	0.675126402
58	7407	0.97485667
160645	764	0.545138637
3082042	173909	0.346552285
1132	5281673	0.886817209
1110	12587	0.938870163
999	5488822	0.629531401
92258	65124	0.338313112
6213	7500	0.982151021
5280442	11614	0.753194528
979	5280666	0.069005452
5259589	5280666	0.618986287
12266	12284	0.170100859
98207	11671	0.815010492
7770	60983	0.284527878
5280637	5280805	0.589360002
996	29109	0.180359219
934	6212	0.240004388
10349	827	0.104669289
86	8182	0.761002069
8052	22556	0.418857985
7450	66520	0.082517264
133098	74426	0.250396266
2733785	7824	0.2512941
339	5280441	0.52415288
9903	8141	0.325077218
10703	262	0.937794478
7618	5281693	0.080729257
6212	1014	0.202403511
17085	1055	0.176233693
83944	139506	0.872124645
4685	10349	0.549249339
31276	5281647	0.389938347
13357	5253209	0.566846837
7463	7847	0.08617856
3082042	10465	0.363937179
244	5312	0.556569932
111299	98468	0.371778316
7921	14257	0.324247234
5280343	487	0.755573966
1102	3634442	0.94589616
61184	88454	0.07262674
15600	86957	0.700273134
558	17525	0.783827272
1015	65095	0.109832743
65072	12266	0.480893678
15047	96373	0.825073575
4091	8221	0.981399165
1088	936	0.284971528
2024	14403	0.531126361
7895	6568	0.574614983
111299	173909	0.722253593
100094	2148	0.02645528
763	335	0.629800558
11160	8697	0.778980593
439207	21863	0.80949654
5246009	69522	0.961905976
14403	10931	0.673337932
790	7749	0.913668245
111	1005	0.532116163
440993	64969	0.930528997
500	10819	0.34200628
69698	95433	0.611404911
271	8207	0.927199497
70346	190	0.983908446
774	7847	0.661142958
11736661	9950514	0.852911232
79089	6238	0.275371078
12741	152314	0.815160083
131760	65072	0.576666356
111299	6781	0.209779499
370	1066	0.466299982
880	522067	0.226152778
10494	7407	0.332085769
751	1001	0.848096953
3446	127	0.527385971
8129	5601	0.834895628
79094	18827	0.894135195
1140	4455	0.379684073
92865	160562	0.34559478
89472	14925	0.148555571
119205	6119	0.661108576
6549	118276	0.513568282
17095	7456	0.136155249
10458	3520	0.860573113
11583	780	0.692068368
998	70694	0.361939009
93078	18648	0.312847789
4046492	9838356	0.939216979
1066	558	0.214693959
160663	90246	0.956847829
31252	180	0.531255001
90246	61184	0.965659967
14124	586	0.167140485
7921	1030	0.081954552
6549	328	0.18763465
435949	7800	0.969750044
193872	252	0.526328346
160562	47579	0.643659432
7720	936	0.97657529
4091	9378	0.584812969
5281708	66520	0.975758097
6561	10465	0.807805655
175	261	0.844432617
62434	10932	0.875737356
3952518	3639	0.920442437
3614	6549	0.126512845
7991	7456	0.750390919
6329	4099798	0.010419209
7172	3520	0.211700636
785	43	0.392893354
546304	79437	0.568783897
73212	12748	0.74464139
9856500	60983	0.915133973
6723	7803	0.449943036
7342	6213	0.114447461
798	80220	0.730166028
10494	847	0.85191889
10296	1178	0.869827066
16592	7342	0.746793893
1052	558	0.099960467
618	1060	0.968288413
86	928	0.60046331
91611	11142	0.550737665
10964	26612	0.426941713
23284	18635	0.865648397
177	83944	0.15645731
439270	20393	0.575073967
967	123689	0.10482439
8468	23535	0.021795297
7809	6329	0.319636054
6329	94216	0.415036115
1066	5429	0.648803572
332962	145068	0.450639146
96	5317750	0.109156747
1563	305	0.913997095
167627	5312	0.014824665
439207	102960	0.443263691
151012	1066	0.973620787
17513	311	0.739569437
5753	252	0.202433186
160663	70346	0.468539189
193530	1090	0.766860384
5280805	6781	0.946894255
227	95433	0.902880583
6539217	522556	0.178526601
359	7460	0.029720583
1198	99823	0.289602317
5488822	7010587	0.851855894
5282799	11583	0.803140182
65072	135	0.239854015
5282799	5281675	0.667137153
98207	92904	0.469057768
7456	69417	0.909380836
199	274	0.699092406
12100	204	0.031336368
99823	947	0.319616571
123929	6276	0.495073674
3848	65072	0.610222942
11920	43	0.545439698
530422	1068	0.883083764
464	7991	0.720445379
92918	151223	0.762500827
7983	967	0.109895414
29109	91	0.326315643
83944	7342	0.167071947
175	780	0.351007304
3440	126	0.438981887
1174	500	0.88567139
10296	1059	0.788804537
12097	121677	0.86963781
5312	180	0.668940739
339	65249	0.492146582
764	7175	0.940693306
222	92832	0.551240304
129397	8078	0.850340743
151014	92919	0.17526902
23284	10855600	0.760592321
122166	64956	0.000892625
342	6736	0.001938855
7362	675	0.853188468
204	123979	0.639198687
10257	9856500	0.015275501
92751	152416	0.760912478
9903	13130	0.850174255
18218246	674	0.495057851
102030	18686	0.378043372
123886	11920	0.342330113
971	10976	0.961394556
7362	3634442	0.774685141
297	1051	0.781481144
150914	12024	0.499425425
5282160	8914	0.065209888
7461	873	0.37410358
90246	7010587	0.555754281
11361	6654	0.725852296
88299	3744	0.378846226
88299	7413	0.986494658
92258	168379	0.695261521
26840	12508	0.228097535
435949	1005	0.281604508
7461	8215	0.68649674
1001	3469	0.673370653
480764	1146	0.722450914
1018	878	0.869951668
95433	519764	0.530343078
171161	169485	0.277793393
15380	65131	0.918573927
68374	180	0.112909698
7409	21100	0.062160068
7407	5281377	0.369823644
24642	3081084	0.307399292
683	480764	0.17133213
3672	69114	0.448327597
811	3676	0.12800981
418041	1103	0.685353794
7958	370	0.051616833
280	176907	0.464436499
878	21488	0.155737048
435949	73318	0.126452617
520298	179	0.148777385
778	11142	0.675836997
440949	62385	0.206602991
6396	4737557	0.655987055
967	2266	0.516900611
7895	1031	0.777666285
8130	11039	0.095479728
92829	7456	0.20939408
123979	88412	0.943617374
10855600	5284649	0.501943294
1068	74426	0.322597892
70095	1103	0.31862796
587	10349	0.609099694
87691	193530	0.762069965
649	61184	0.505894404
464	7967	0.396871862
5281673	66282	0.790038483
7866	91528	0.093327139
181511	82640	0.417394573
6654	99463	0.445927764
811	68310	0.581915395
7770	586	0.658299
6560	65124	0.889128562
263475	3082042	0.334097
65249	11230	0.770249458
12587	2153	0.593669195
12544	8914	0.795721061
11520	522556	0.076063673
91469	147608	0.780032051
140709	928	0.120894335
3446	68374	0.442127014
356	14896	0.480390417
187808	7618	0.46773443
12348	764	0.188604709
6329	2733785	0.481267685
137	89472	0.504918827
312	971	0.225059839
519764	151138	0.615647426
7175	760	0.007064738
778	6348	0.139874899
1102	5429	0.430411367
11529	86609	0.746799903
943	8815	0.430548542
167627	1031	0.593051191
62385	7824	0.316517961
3520	4414300	0.599192651
521300	98468	0.374695726
79730	73399	0.778358824
160562	6238	0.625660961
1110	408	0.856592564
239	8815	0.962823696
15816	37764	0.176620672
107873	65373	0.272955596
69362	668	0.692145992
107	244	0.28207152
6238	14403	0.334618502
5282160	1021	0.563445162
1563	15600	0.508334241
12024	53915061	0.663060875
8003	10812	0.694450002
79437	323786	0.854740488
79089	69160	0.377745448
14896	1175	0.764048586
31229	65095	0.349404253
521300	8063	0.700539296
8063	271	0.475197711
11970	12348	0.265695771
31252	222786	0.629117733
597	193530	0.086841302
7795	64960	0.510258646
111	16900	0.018527324
5280343	417575	0.54326511
650	147608	0.633609723
73212	10258	0.569162313
31229	339	0.76213946
875	5610	0.821951833
